Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5012732,CHOLERA_0000000003,COUNTRY,KHM,WPR,YEAR,Western Pacific,,1953,,,,,,,,72.73,,,,,2013-06-11T14:04:28+02:00,1953,1953-01-01T00:00:00+01:00,1953-12-31T00:00:00+01:00
5026596,CHOLERA_0000000003,COUNTRY,MWI,AFR,YEAR,Africa,,2004,,,,,,,,0.59,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5034596,CHOLERA_0000000003,COUNTRY,ZWE,AFR,YEAR,Africa,,1985,,,,,,,,4.17,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
5034778,CHOLERA_0000000003,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2005,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5036739,CHOLERA_0000000003,COUNTRY,MYS,WPR,YEAR,Western Pacific,,1985,,,,,,,,3.85,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
5048904,CHOLERA_0000000003,COUNTRY,HUN,EUR,YEAR,Europe,,1997,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
5061286,CHOLERA_0000000003,COUNTRY,CIV,AFR,YEAR,Africa,,1992,,,,,,,,18.92,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
5069212,CHOLERA_0000000003,COUNTRY,LAO,WPR,YEAR,Western Pacific,,1993,,,,,,,,4.62,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
5069824,CHOLERA_0000000003,COUNTRY,MYS,WPR,YEAR,Western Pacific,,1992,,,,,,,,1.69,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
5073356,CHOLERA_0000000003,COUNTRY,AGO,AFR,YEAR,Africa,,1996,,,,,,,,3.22,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
5080005,CHOLERA_0000000003,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1995,,,,,,,,0.74,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
5080882,CHOLERA_0000000003,COUNTRY,DZA,AFR,YEAR,Africa,,2006,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5093346,CHOLERA_0000000003,COUNTRY,PNG,WPR,YEAR,Western Pacific,,2010,,,,,,,,1.06,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5094718,CHOLERA_0000000003,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,1993,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
5100962,CHOLERA_0000000003,COUNTRY,JPN,WPR,YEAR,Western Pacific,,1975,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
5112403,CHOLERA_0000000003,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,1970,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
5114889,CHOLERA_0000000003,COUNTRY,PRT,EUR,YEAR,Europe,,1994,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
5119628,CHOLERA_0000000003,COUNTRY,TKM,EUR,YEAR,Europe,,1997,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
5121006,CHOLERA_0000000003,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2009,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5124258,CHOLERA_0000000003,COUNTRY,TCD,AFR,YEAR,Africa,,2011,,,,,,,,2.65,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5132639,CHOLERA_0000000003,COUNTRY,ZMB,AFR,YEAR,Africa,,2004,,,,,,,,3.07,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5136090,CHOLERA_0000000003,COUNTRY,BEN,AFR,YEAR,Africa,,1972,,,,,,,,11.6,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
5140168,CHOLERA_0000000003,COUNTRY,GHA,AFR,YEAR,Africa,,2004,,,,,,,,1.47,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5140541,CHOLERA_0000000003,COUNTRY,ZWE,AFR,YEAR,Africa,,1974,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
5142229,CHOLERA_0000000003,COUNTRY,AGO,AFR,YEAR,Africa,,2013,,,,,,,,1.29,1.29,,,,2014-08-29T13:48:53+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5148010,CHOLERA_0000000003,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,1992,,,,,,,,1.88,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
5149789,CHOLERA_0000000003,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,1970,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
5155004,CHOLERA_0000000003,COUNTRY,TGO,AFR,YEAR,Africa,,1993,,,,,,,,10.53,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
5157220,CHOLERA_0000000003,COUNTRY,RUS,EUR,YEAR,Europe,,1993,,,,,,,,8.7,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
5158212,CHOLERA_0000000003,COUNTRY,ZAF,AFR,YEAR,Africa,,2009,,,,,,,,0.54,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5167484,CHOLERA_0000000003,COUNTRY,PHL,WPR,YEAR,Western Pacific,,1999,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
5169064,CHOLERA_0000000003,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,1979,,,,,,,,3.02,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
5169912,CHOLERA_0000000003,COUNTRY,GBR,EUR,YEAR,Europe,,1996,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
5176023,CHOLERA_0000000003,COUNTRY,CPV,AFR,YEAR,Africa,,2006,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5182682,CHOLERA_0000000003,COUNTRY,NGA,AFR,YEAR,Africa,,2009,,,,,,,,3.15,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5187449,CHOLERA_0000000003,COUNTRY,AUS,WPR,YEAR,Western Pacific,,1980,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
5190981,CHOLERA_0000000003,COUNTRY,CMR,AFR,YEAR,Africa,,2008,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5206782,CHOLERA_0000000003,COUNTRY,SYC,AFR,YEAR,Africa,,2007,,,,,,,,0.56,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5207834,CHOLERA_0000000003,COUNTRY,RUS,EUR,YEAR,Europe,,1998,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
5212113,CHOLERA_0000000003,COUNTRY,MDG,AFR,YEAR,Africa,,2000,,,,,,,,5.71,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5212460,CHOLERA_0000000003,COUNTRY,MRT,AFR,YEAR,Africa,,1971,,,,,,,,4.65,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
5219918,CHOLERA_0000000003,COUNTRY,NLD,EUR,YEAR,Europe,,2008,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5229804,CHOLERA_0000000003,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2010,,,,,,,,0.42,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5238458,CHOLERA_0000000003,COUNTRY,AGO,AFR,YEAR,Africa,,2014,,,,,,,,1.4,1.40845,,,,2015-10-02T09:48:00+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5257786,CHOLERA_0000000003,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,2015,,,,,,,,0,0.0,,,,2016-09-20T08:46:14+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5262397,CHOLERA_0000000003,COUNTRY,MYS,WPR,YEAR,Western Pacific,,1993,,,,,,,,1.31,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
5265006,CHOLERA_0000000003,COUNTRY,SWZ,AFR,YEAR,Africa,,2000,,,,,,,,11.35,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5269313,CHOLERA_0000000003,COUNTRY,MOZ,AFR,YEAR,Africa,,2009,,,,,,,,0.79,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5270288,CHOLERA_0000000003,COUNTRY,USA,AMR,YEAR,Americas,,1998,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
5270850,CHOLERA_0000000003,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,1993,,,,,,,,6.69,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
5276621,CHOLERA_0000000003,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1966,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
5276666,CHOLERA_0000000003,COUNTRY,NAM,AFR,YEAR,Africa,,2013,,,,,,,,0,0.0,,,,2014-08-29T13:48:57+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5280770,CHOLERA_0000000003,COUNTRY,FRA,EUR,YEAR,Europe,,1990,,,,,,,,16.67,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
5287947,CHOLERA_0000000003,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,1980,,,,,,,,3.85,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
5288894,CHOLERA_0000000003,COUNTRY,CHL,AMR,YEAR,Americas,,1998,,,,,,,,8.33,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
5290388,CHOLERA_0000000003,COUNTRY,RWA,AFR,YEAR,Africa,,1985,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
5294345,CHOLERA_0000000003,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,2012,,,,,,,,0,0.0,,,,2013-10-03T09:19:14+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5302528,CHOLERA_0000000003,COUNTRY,LBR,AFR,YEAR,Africa,,2012,,,,,,,,0,0.0,,,,2013-10-03T09:19:14+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5309963,CHOLERA_0000000003,COUNTRY,MYS,WPR,YEAR,Western Pacific,,2012,,,,,,,,0.4,0.4,,,,2013-10-03T09:19:14+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5340362,CHOLERA_0000000003,COUNTRY,CMR,AFR,YEAR,Africa,,1983,,,,,,,,32.73,,,,,2013-06-11T14:04:28+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
5351374,CHOLERA_0000000003,COUNTRY,TGO,AFR,YEAR,Africa,,2004,,,,,,,,3.06,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5352940,CHOLERA_0000000003,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,1966,,,,,,,,6.46,,,,,2013-06-11T14:04:28+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
5361526,CHOLERA_0000000003,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1976,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
5363192,CHOLERA_0000000003,COUNTRY,NZL,WPR,YEAR,Western Pacific,,1990,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
5370909,CHOLERA_0000000003,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,2004,,,,,,,,0.58,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5375243,CHOLERA_0000000003,COUNTRY,TCD,AFR,YEAR,Africa,,2010,,,,,,,,2.74,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5402102,CHOLERA_0000000003,COUNTRY,SVN,EUR,YEAR,Europe,,2007,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5411465,CHOLERA_0000000003,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2011,,,,,,,,2.50,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5420718,CHOLERA_0000000003,COUNTRY,CHL,AMR,YEAR,Americas,,2014,,,,,,,,0.0,0.0,,,,2015-10-02T09:48:01+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5430715,CHOLERA_0000000003,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,2014,,,,,,,,0.2,0.21436,,,,2015-10-02T09:48:02+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5447823,CHOLERA_0000000003,COUNTRY,SEN,AFR,YEAR,Africa,,2008,,,,,,,,1.56,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5452856,CHOLERA_0000000003,COUNTRY,MWI,AFR,YEAR,Africa,,1978,,,,,,,,9.13,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
5456105,CHOLERA_0000000003,COUNTRY,IDN,WPR,YEAR,Western Pacific,,1973,,,,,,,,5.88,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
5458665,CHOLERA_0000000003,COUNTRY,COD,AFR,YEAR,Africa,,2004,,,,,,,,2.97,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5467661,CHOLERA_0000000003,COUNTRY,TGO,AFR,YEAR,Africa,,1988,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
5467737,CHOLERA_0000000003,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,1990,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
5473822,CHOLERA_0000000003,COUNTRY,KIR,WPR,YEAR,Western Pacific,,1977,,,,,,,,1.61,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
5480949,CHOLERA_0000000003,COUNTRY,GTM,AMR,YEAR,Americas,,1994,,,,,,,,0.68,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
5483524,CHOLERA_0000000003,COUNTRY,GTM,AMR,YEAR,Americas,,2002,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5484749,CHOLERA_0000000003,COUNTRY,ESP,EUR,YEAR,Europe,,1980,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
5489709,CHOLERA_0000000003,COUNTRY,RWA,AFR,YEAR,Africa,,2004,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5492355,CHOLERA_0000000003,COUNTRY,MLI,AFR,YEAR,Africa,,1986,,,,,,,,7.88,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
5499521,CHOLERA_0000000003,COUNTRY,MDG,AFR,YEAR,Africa,,2002,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5499844,CHOLERA_0000000003,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,1986,,,,,,,,5,,,,,2013-06-11T14:04:28+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
5502330,CHOLERA_0000000003,COUNTRY,UGA,AFR,YEAR,Africa,,2003,,,,,,,,2.95,,,,,2013-06-11T14:04:28+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5511631,CHOLERA_0000000003,COUNTRY,FRA,EUR,YEAR,Europe,,1980,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
5519351,CHOLERA_0000000003,COUNTRY,ITA,EUR,YEAR,Europe,,1973,,,,,,,,8.27,,,,,2013-06-11T14:04:28+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
5519752,CHOLERA_0000000003,COUNTRY,CIV,AFR,YEAR,Africa,,2009,,,,,,,,40,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5525578,CHOLERA_0000000003,COUNTRY,RWA,AFR,YEAR,Africa,,1996,,,,,,,,9.43,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
5527584,CHOLERA_0000000003,COUNTRY,LBR,AFR,YEAR,Africa,,2011,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5528961,CHOLERA_0000000003,COUNTRY,SWE,EUR,YEAR,Europe,,1979,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
5529410,CHOLERA_0000000003,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,1974,,,,,,,,8.59,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
5530398,CHOLERA_0000000003,COUNTRY,RUS,EUR,YEAR,Europe,,1997,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
5530768,CHOLERA_0000000003,COUNTRY,LBR,AFR,YEAR,Africa,,1971,,,,,,,,17.49,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
5535196,CHOLERA_0000000003,COUNTRY,RUS,EUR,YEAR,Europe,,1999,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
5549549,CHOLERA_0000000003,COUNTRY,KEN,AFR,YEAR,Africa,,1977,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
5551226,CHOLERA_0000000003,COUNTRY,DEU,EUR,YEAR,Europe,,1971,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
5561524,CHOLERA_0000000003,COUNTRY,CAF,AFR,YEAR,Africa,,2005,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5567640,CHOLERA_0000000003,COUNTRY,GIN,AFR,YEAR,Africa,,1996,,,,,,,,5.92,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
5568940,CHOLERA_0000000003,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1999,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
5569744,CHOLERA_0000000003,COUNTRY,AUS,WPR,YEAR,Western Pacific,,2007,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5572309,CHOLERA_0000000003,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,1993,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
5574697,CHOLERA_0000000003,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,1977,,,,,,,,3.4,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
5578498,CHOLERA_0000000003,COUNTRY,MRT,AFR,YEAR,Africa,,1984,,,,,,,,9.04,,,,,2013-06-11T14:04:28+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
5578668,CHOLERA_0000000003,COUNTRY,NLD,EUR,YEAR,Europe,,1979,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
5580295,CHOLERA_0000000003,COUNTRY,NAM,AFR,YEAR,Africa,,2014,,,,,,,,2.7,2.68041,,,,2015-10-02T09:48:00+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5580610,CHOLERA_0000000003,COUNTRY,GHA,AFR,YEAR,Africa,,2000,,,,,,,,2.22,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5586151,CHOLERA_0000000003,COUNTRY,FRA,EUR,YEAR,Europe,,2015,,,,,,,,0,0.0,,,,2016-09-20T08:46:13+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5588168,CHOLERA_0000000003,COUNTRY,CAF,AFR,YEAR,Africa,,2004,,,,,,,,15,,,,,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5592313,CHOLERA_0000000003,COUNTRY,SSD,AFR,YEAR,Africa,,2016,,,,,,,,1.9,1.9092,,,,2017-08-23T09:37:24+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5602038,CHOLERA_0000000003,COUNTRY,FRA,EUR,YEAR,Europe,,2000,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5604680,CHOLERA_0000000003,COUNTRY,NER,AFR,YEAR,Africa,,2007,,,,,,,,8.33,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5609509,CHOLERA_0000000003,COUNTRY,CAN,AMR,YEAR,Americas,,2016,,,,,,,,0.0,0.0,,,,2017-08-23T09:37:23+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5609665,CHOLERA_0000000003,COUNTRY,KHM,WPR,YEAR,Western Pacific,,1950,,,,,,,,10,,,,,2013-06-11T14:04:28+02:00,1950,1950-01-01T00:00:00+01:00,1950-12-31T00:00:00+01:00
5610279,CHOLERA_0000000003,COUNTRY,LBR,AFR,YEAR,Africa,,2000,,,,,,,,2.74,,,,,2013-06-11T14:04:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5612609,CHOLERA_0000000003,COUNTRY,KOR,WPR,YEAR,Western Pacific,,1992,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
5613550,CHOLERA_0000000003,COUNTRY,ROU,EUR,YEAR,Europe,,1990,,,,,,,,0.37,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
5613631,CHOLERA_0000000003,COUNTRY,TZA,AFR,YEAR,Africa,,1993,,,,,,,,9.34,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
5617428,CHOLERA_0000000003,COUNTRY,BOL,AMR,YEAR,Americas,,1998,,,,,,,,1.5,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
5627696,CHOLERA_0000000003,COUNTRY,TGO,AFR,YEAR,Africa,,2013,,,,,,,,2.41,2.41,,,,2014-08-29T13:48:59+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5642782,CHOLERA_0000000003,COUNTRY,IDN,WPR,YEAR,Western Pacific,,1975,,,,,,,,7.68,,,,,2013-06-11T14:04:28+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
