Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
10095260,CHOLERA_0000000001,COUNTRY,TGO,AFR,YEAR,Africa,,1978,,,,,,,,6,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
10095680,CHOLERA_0000000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,1989,,,,,,,,94,,,,,2013-06-11T14:04:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
10098231,CHOLERA_0000000001,COUNTRY,KEN,AFR,YEAR,Africa,,2009,,,,,,,,11425,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
10102000,CHOLERA_0000000001,COUNTRY,MLI,AFR,YEAR,Africa,,1987,,,,,,,,352,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
10111644,CHOLERA_0000000001,COUNTRY,NLD,EUR,YEAR,Europe,,1993,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
10115987,CHOLERA_0000000001,COUNTRY,ZAF,AFR,YEAR,Africa,,2002,,,,,,,,10004,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
10117833,CHOLERA_0000000001,COUNTRY,MWI,AFR,YEAR,Africa,,1981,,,,,,,,261,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
10121127,CHOLERA_0000000001,COUNTRY,BFA,AFR,YEAR,Africa,,2008,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
10126213,CHOLERA_0000000001,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,2002,,,,,,,,718,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
10142248,CHOLERA_0000000001,COUNTRY,SLE,AFR,YEAR,Africa,,1987,,,,,,,,557,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
10143652,CHOLERA_0000000001,COUNTRY,GTM,AMR,YEAR,Americas,,1996,,,,,,,,1568,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
10147840,CHOLERA_0000000001,COUNTRY,ZAF,AFR,YEAR,Africa,,2009,,,,,,,,10520,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
10152982,CHOLERA_0000000001,COUNTRY,DZA,AFR,YEAR,Africa,,1992,,,,,,,,69,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
10158077,CHOLERA_0000000001,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,1974,,,,,,,,304,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
10161701,CHOLERA_0000000001,COUNTRY,BEN,AFR,YEAR,Africa,,1996,,,,,,,,6190,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
10164694,CHOLERA_0000000001,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,1977,,,,,,,,10836,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
10165502,CHOLERA_0000000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,1966,,,,,,,,3154,,,,,2013-06-11T14:04:28+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
10173460,CHOLERA_0000000001,COUNTRY,KEN,AFR,YEAR,Africa,,2010,,,,,,,,3188,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
10174706,CHOLERA_0000000001,COUNTRY,ZAF,AFR,YEAR,Africa,,1987,,,,,,,,37,,,,,2013-06-11T14:04:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
10175022,CHOLERA_0000000001,COUNTRY,IND,SEAR,YEAR,South-East Asia,,1967,,,,,,,,13708,,,,,2013-06-11T14:04:28+02:00,1967,1967-01-01T00:00:00+01:00,1967-12-31T00:00:00+01:00
10184507,CHOLERA_0000000001,COUNTRY,DZA,AFR,YEAR,Africa,,1988,,,,,,,,699,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
10186202,CHOLERA_0000000001,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,1988,,,,,,,,486,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
10189743,CHOLERA_0000000001,COUNTRY,NER,AFR,YEAR,Africa,,2012,,,,,,,,5284,5284.0,,,,2013-10-03T09:18:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
10190491,CHOLERA_0000000001,COUNTRY,SYC,AFR,YEAR,Africa,,2008,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
10191013,CHOLERA_0000000001,COUNTRY,GBR,EUR,YEAR,Europe,,1994,,,,,,,,18,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
10196126,CHOLERA_0000000001,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,2002,,,,,,,,3,,,,3 of 3 reported cases are imported.,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
10196365,CHOLERA_0000000001,COUNTRY,KEN,AFR,YEAR,Africa,,1996,,,,,,,,482,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
10201007,CHOLERA_0000000001,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,2011,,,,,,,,12,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
10202945,CHOLERA_0000000001,COUNTRY,IDN,WPR,YEAR,Western Pacific,,1996,,,,,,,,66,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
10205947,CHOLERA_0000000001,COUNTRY,DEU,EUR,YEAR,Europe,,1981,,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
10211112,CHOLERA_0000000001,COUNTRY,MOZ,AFR,YEAR,Africa,,2016,,,,,,,,883,883.0,,,,2017-08-23T09:37:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
10213888,CHOLERA_0000000001,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2015,,,,,,,,7,7.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
10220458,CHOLERA_0000000001,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,,1972,,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
10222252,CHOLERA_0000000001,COUNTRY,UGA,AFR,YEAR,Africa,,2015,,,,,,,,1461,1461.0,,,,2016-09-16T09:32:20+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
10230730,CHOLERA_0000000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,1969,,,,,,,,7411,,,,,2013-06-11T14:04:28+02:00,1969,1969-01-01T00:00:00+01:00,1969-12-31T00:00:00+01:00
10232298,CHOLERA_0000000001,COUNTRY,AUT,EUR,YEAR,Europe,,1994,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
10233931,CHOLERA_0000000001,COUNTRY,NER,AFR,YEAR,Africa,,1970,,,,,,,,16,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
10238953,CHOLERA_0000000001,COUNTRY,PRT,EUR,YEAR,Europe,,1974,,,,,,,,2467,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
10239702,CHOLERA_0000000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1970,,,,,,,,82,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
10246278,CHOLERA_0000000001,COUNTRY,AUT,EUR,YEAR,Europe,,1999,,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
10255558,CHOLERA_0000000001,COUNTRY,RWA,AFR,YEAR,Africa,,2008,,,,,,,,23,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
10256822,CHOLERA_0000000001,COUNTRY,ZMB,AFR,YEAR,Africa,,2008,,,,,,,,2061,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
10263725,CHOLERA_0000000001,COUNTRY,IDN,WPR,YEAR,Western Pacific,,1979,,,,,,,,18817,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
10270551,CHOLERA_0000000001,COUNTRY,TKM,EUR,YEAR,Europe,,1997,,,,,,,,55,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
10275180,CHOLERA_0000000001,COUNTRY,THA,SEAR,YEAR,South-East Asia,,1980,,,,,,,,4331,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
10281481,CHOLERA_0000000001,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,1977,,,,,,,,30,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
10283505,CHOLERA_0000000001,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2014,,,,,,,,5,5.0,,,,2015-10-02T09:47:57+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
10289245,CHOLERA_0000000001,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,1992,,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
10300753,CHOLERA_0000000001,COUNTRY,COD,AFR,YEAR,Africa,,2007,,,,,,,,28269,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
10302419,CHOLERA_0000000001,COUNTRY,GBR,EUR,YEAR,Europe,,1983,,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
10323661,CHOLERA_0000000001,COUNTRY,MOZ,AFR,YEAR,Africa,,1990,,,,,,,,4152,,,,,2013-06-11T14:04:28+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
10343140,CHOLERA_0000000001,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2009,,,,,,,,39,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
10346552,CHOLERA_0000000001,COUNTRY,ETH,AFR,YEAR,Africa,,2009,,,,,,,,31509,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
10353272,CHOLERA_0000000001,COUNTRY,NAM,AFR,YEAR,Africa,,2014,,,,,,,,485,485.0,,,,2015-10-02T09:47:52+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
10360745,CHOLERA_0000000001,COUNTRY,SWE,EUR,YEAR,Europe,,1994,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
10365437,CHOLERA_0000000001,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,1955,,,,,,,,42,,,,,2013-06-11T14:04:28+02:00,1955,1955-01-01T00:00:00+01:00,1955-12-31T00:00:00+01:00
10365820,CHOLERA_0000000001,COUNTRY,KHM,WPR,YEAR,Western Pacific,,1953,,,,,,,,11,,,,,2013-06-11T14:04:28+02:00,1953,1953-01-01T00:00:00+01:00,1953-12-31T00:00:00+01:00
10372430,CHOLERA_0000000001,COUNTRY,COG,AFR,YEAR,Africa,,1978,,,,,,,,51,,,,,2013-06-11T14:04:28+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
10373280,CHOLERA_0000000001,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,4693,4693.0,,,,2013-10-03T09:18:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
10383406,CHOLERA_0000000001,COUNTRY,TGO,AFR,YEAR,Africa,,1991,,,,,,,,2396,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
10385125,CHOLERA_0000000001,COUNTRY,SYC,AFR,YEAR,Africa,,2006,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
10386256,CHOLERA_0000000001,COUNTRY,COD,AFR,YEAR,Africa,,1993,,,,,,,,986,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
10387190,CHOLERA_0000000001,COUNTRY,CIV,AFR,YEAR,Africa,,2014,,,,,,,,235,235.0,,,,2015-10-02T09:47:51+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
10389158,CHOLERA_0000000001,COUNTRY,CIV,AFR,YEAR,Africa,,1994,,,,,,,,1108,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
10398453,CHOLERA_0000000001,COUNTRY,AGO,AFR,YEAR,Africa,,2014,,,,,,,,213,213.0,,,,2015-10-02T09:47:50+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5757593,CHOLERA_0000000001,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,2008,,,,,,,,45,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5789590,CHOLERA_0000000001,COUNTRY,DEU,EUR,YEAR,Europe,,2011,,,,,,,,4 ,,,,4 of 4  reported cases are imported.,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5978969,CHOLERA_0000000001,COUNTRY,RUS,EUR,YEAR,Europe,,1998,,,,,,,,10,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
5979604,CHOLERA_0000000001,COUNTRY,AGO,AFR,YEAR,Africa,,1974,,,,,,,,934,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
5991627,CHOLERA_0000000001,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2005,,,,,,,,980,,,,4 of 980 reported cases are imported.,2013-06-11T14:04:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6042405,CHOLERA_0000000001,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,1994,,,,,,,,3,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6086145,CHOLERA_0000000001,COUNTRY,MYS,WPR,YEAR,Western Pacific,,1988,,,,,,,,1324,,,,,2013-06-11T14:04:28+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6087040,CHOLERA_0000000001,COUNTRY,SWZ,AFR,YEAR,Africa,,2007,,,,,,,,0,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6108901,CHOLERA_0000000001,COUNTRY,CUB,AMR,YEAR,Americas,,2015,,,,,,,,65,65.0,,,,2016-09-16T09:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6184728,CHOLERA_0000000001,COUNTRY,ITA,EUR,YEAR,Europe,,1998,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6185064,CHOLERA_0000000001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,1997,,,,,,,,4170,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
6253730,CHOLERA_0000000001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2004,,,,,,,,10,,,,10 of 10 reported cases are imported.,2013-06-11T14:04:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6266833,CHOLERA_0000000001,COUNTRY,SWE,EUR,YEAR,Europe,,1979,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
6298910,CHOLERA_0000000001,COUNTRY,MEX,AMR,YEAR,Americas,,2013,,,,,,,,187,187.0,,,,2014-08-29T13:48:37+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6327236,CHOLERA_0000000001,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,1993,,,,,,,,1347,,,,,2013-06-11T14:04:28+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6333906,CHOLERA_0000000001,COUNTRY,TCD,AFR,YEAR,Africa,,2009,,,,,,,,67,,,,,2013-06-11T14:04:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6358978,CHOLERA_0000000001,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,1980,,,,,,,,17,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
6365450,CHOLERA_0000000001,COUNTRY,NLD,EUR,YEAR,Europe,,1995,,,,,,,,9,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6396729,CHOLERA_0000000001,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,1970,,,,,,,,266,,,,,2013-06-11T14:04:28+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
6402536,CHOLERA_0000000001,COUNTRY,LBR,AFR,YEAR,Africa,,1972,,,,,,,,947,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
6402667,CHOLERA_0000000001,COUNTRY,MYS,WPR,YEAR,Western Pacific,,1996,,,,,,,,1486,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6446770,CHOLERA_0000000001,COUNTRY,NER,AFR,YEAR,Africa,,2008,,,,,,,,972,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6446874,CHOLERA_0000000001,COUNTRY,ROU,EUR,YEAR,Europe,,1994,,,,,,,,80,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6497290,CHOLERA_0000000001,COUNTRY,GBR,EUR,YEAR,Europe,,1996,,,,,,,,13,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6497307,CHOLERA_0000000001,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,1996,,,,,,,,10274,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6551981,CHOLERA_0000000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1971,,,,,,,,270,,,,,2013-06-11T14:04:28+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
6557557,CHOLERA_0000000001,COUNTRY,HND,AMR,YEAR,Americas,,1997,,,,,,,,100,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
6576783,CHOLERA_0000000001,COUNTRY,AUS,WPR,YEAR,Western Pacific,,2011,,,,,,,,6 ,,,,6 of 6  reported cases are imported.,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6589115,CHOLERA_0000000001,COUNTRY,CMR,AFR,YEAR,Africa,,1982,,,,,,,,5,,,,,2013-06-11T14:04:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6601590,CHOLERA_0000000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,,1996,,,,,,,,566,,,,,2013-06-11T14:04:28+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6633840,CHOLERA_0000000001,COUNTRY,KEN,AFR,YEAR,Africa,,1977,,,,,,,,21,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6640507,CHOLERA_0000000001,COUNTRY,FRA,EUR,YEAR,Europe,,1995,,,,,,,,6,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
224010,CHOLERA_0000000001,COUNTRY,GIN,AFR,YEAR,Africa,,1995,,,,,,,,6506,,,,,2013-06-11T14:04:28+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
243122,CHOLERA_0000000001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2013,,,,,,,,3957,3957.0,,,,2014-08-29T13:48:20+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
306868,CHOLERA_0000000001,COUNTRY,IDN,WPR,YEAR,Western Pacific,,1961,,,,,,,,1742,,,,,2013-06-11T14:04:28+02:00,1961,1961-01-01T00:00:00+01:00,1961-12-31T00:00:00+01:00
313233,CHOLERA_0000000001,COUNTRY,TZA,AFR,YEAR,Africa,,2007,,,,,,,,1609,,,,,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
325380,CHOLERA_0000000001,COUNTRY,CAN,AMR,YEAR,Americas,,2008,,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
363001,CHOLERA_0000000001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,1974,,,,,,,,8,,,,,2013-06-11T14:04:28+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
395175,CHOLERA_0000000001,COUNTRY,MYS,WPR,YEAR,Western Pacific,,1980,,,,,,,,97,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
413341,CHOLERA_0000000001,COUNTRY,TZA,AFR,YEAR,Africa,,1994,,,,,,,,2240,,,,,2013-06-11T14:04:28+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
413519,CHOLERA_0000000001,COUNTRY,FRA,EUR,YEAR,Europe,,1991,,,,,,,,7,,,,,2013-06-11T14:04:28+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
489471,CHOLERA_0000000001,COUNTRY,MRT,AFR,YEAR,Africa,,2011,,,,,,,,46,,,,,2013-06-11T14:04:28+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
515137,CHOLERA_0000000001,COUNTRY,LBR,AFR,YEAR,Africa,,1977,,,,,,,,512,,,,,2013-06-11T14:04:28+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
540231,CHOLERA_0000000001,COUNTRY,CMR,AFR,YEAR,Africa,,1972,,,,,,,,362,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
565674,CHOLERA_0000000001,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,1972,,,,,,,,2,,,,,2013-06-11T14:04:28+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
584353,CHOLERA_0000000001,COUNTRY,TZA,AFR,YEAR,Africa,,2008,,,,,,,,2911,,,,,2013-06-11T14:04:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
610273,CHOLERA_0000000001,COUNTRY,MDG,AFR,YEAR,Africa,,2002,,,,,,,,27,,,,,2013-06-11T14:04:28+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
616211,CHOLERA_0000000001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2010,,,,,,,,2369,,,,,2013-06-11T14:04:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
635260,CHOLERA_0000000001,COUNTRY,SWZ,AFR,YEAR,Africa,,1999,,,,,,,,7,,,,,2013-06-11T14:04:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
647479,CHOLERA_0000000001,COUNTRY,FRA,EUR,YEAR,Europe,,1980,,,,,,,,1,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
647954,CHOLERA_0000000001,COUNTRY,BOL,AMR,YEAR,Americas,,1997,,,,,,,,1632,,,,,2013-06-11T14:04:28+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
660473,CHOLERA_0000000001,COUNTRY,PHL,WPR,YEAR,Western Pacific,,1966,,,,,,,,5261,,,,,2013-06-11T14:04:28+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
722303,CHOLERA_0000000001,COUNTRY,JPN,WPR,YEAR,Western Pacific,,1981,,,,,,,,19,,,,,2013-06-11T14:04:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
722328,CHOLERA_0000000001,COUNTRY,CAN,AMR,YEAR,Americas,,2007,,,,,,,,1,,,,1 of 1 reported cases are imported.,2013-06-11T14:04:28+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
747897,CHOLERA_0000000001,COUNTRY,ESP,EUR,YEAR,Europe,,1980,,,,,,,,4,,,,,2013-06-11T14:04:28+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
785892,CHOLERA_0000000001,COUNTRY,AUS,WPR,YEAR,Western Pacific,,2014,,,,,,,,2,2.0,,,,2015-10-02T09:47:56+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
