Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2373474,CHOLERA_0000000002,COUNTRY,KEN,AFR,YEAR,Africa,,,2001,,,,,,,55,55.0,,,,2013-06-11T14:01:25+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2378569,CHOLERA_0000000002,COUNTRY,ZAF,AFR,YEAR,Africa,,,1983,,,,,,,63,63.0,,,,2013-06-11T14:01:25+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
2378890,CHOLERA_0000000002,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1990,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
2380990,CHOLERA_0000000002,COUNTRY,VEN,AMR,YEAR,Americas,,,1991,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2385490,CHOLERA_0000000002,COUNTRY,ZWE,AFR,YEAR,Africa,,,1999,,,,,,,385,385.0,,,,2013-06-11T14:01:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2387268,CHOLERA_0000000002,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,1988,,,,,,,89,89.0,,,,2013-06-11T14:01:25+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
2390522,CHOLERA_0000000002,COUNTRY,ISR,EUR,YEAR,Europe,,,1982,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
2403806,CHOLERA_0000000002,COUNTRY,ESP,EUR,YEAR,Europe,,,1995,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2406981,CHOLERA_0000000002,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,1950,,,,,,,2785,2785.0,,,,2013-06-11T14:01:25+02:00,1950,1950-01-01T00:00:00+01:00,1950-12-31T00:00:00+01:00
2420229,CHOLERA_0000000002,COUNTRY,ECU,AMR,YEAR,Americas,,,1997,,,,,,,3,3.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2424423,CHOLERA_0000000002,COUNTRY,CIV,AFR,YEAR,Africa,,,1996,,,,,,,22,22.0,,,,2013-06-11T14:01:25+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2426472,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1961,,,,,,,26946,26946.0,,,,2013-06-11T14:01:25+02:00,1961,1961-01-01T00:00:00+01:00,1961-12-31T00:00:00+01:00
2427269,CHOLERA_0000000002,COUNTRY,BFA,AFR,YEAR,Africa,,,2008,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2433211,CHOLERA_0000000002,COUNTRY,CAF,AFR,YEAR,Africa,,,1997,,,,,,,75,75.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2435670,CHOLERA_0000000002,COUNTRY,CAN,AMR,YEAR,Americas,,,2016,,,,,,,0,0.0,,,,2017-08-23T09:37:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2439851,CHOLERA_0000000002,COUNTRY,CHE,EUR,YEAR,Europe,,,2006,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2441332,CHOLERA_0000000002,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,1967,,,,,,,139,139.0,,,,2013-06-11T14:01:25+02:00,1967,1967-01-01T00:00:00+01:00,1967-12-31T00:00:00+01:00
2443295,CHOLERA_0000000002,COUNTRY,VEN,AMR,YEAR,Americas,,,1993,,,,,,,10,10.0,,,,2013-06-11T14:01:25+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2448621,CHOLERA_0000000002,COUNTRY,AGO,AFR,YEAR,Africa,,,1988,,,,,,,1542,1542.0,,,,2013-06-11T14:01:25+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
2452467,CHOLERA_0000000002,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,1999,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2459231,CHOLERA_0000000002,COUNTRY,MRT,AFR,YEAR,Africa,,,1997,,,,,,,7,7.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2461613,CHOLERA_0000000002,COUNTRY,CMR,AFR,YEAR,Africa,,,1990,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
2461887,CHOLERA_0000000002,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,1971,,,,,,,42,42.0,,,,2013-06-11T14:01:25+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
2468085,CHOLERA_0000000002,COUNTRY,TZA,AFR,YEAR,Africa,,,2009,,,,,,,113,113.0,,,,2013-06-11T14:01:25+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2470724,CHOLERA_0000000002,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,2011,,,,,,,12,12.0,,,,2013-06-11T14:01:25+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2474627,CHOLERA_0000000002,COUNTRY,PRT,EUR,YEAR,Europe,,,1975,,,,,,,8,8.0,,,,2013-06-11T14:01:25+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
2475191,CHOLERA_0000000002,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2005,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2481116,CHOLERA_0000000002,COUNTRY,PER,AMR,YEAR,Americas,,,1993,,,,,,,575,575.0,,,,2013-06-11T14:01:25+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2482391,CHOLERA_0000000002,COUNTRY,MOZ,AFR,YEAR,Africa,,,1999,,,,,,,1194,1194.0,,,,2013-06-11T14:01:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2517869,CHOLERA_0000000002,COUNTRY,KEN,AFR,YEAR,Africa,,,1977,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
2518683,CHOLERA_0000000002,COUNTRY,SWZ,AFR,YEAR,Africa,,,2000,,,,,,,16,16.0,,,,2013-06-11T14:01:25+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2521849,CHOLERA_0000000002,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,1972,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
2531601,CHOLERA_0000000002,COUNTRY,HND,AMR,YEAR,Americas,,,2001,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2534687,CHOLERA_0000000002,COUNTRY,CHE,EUR,YEAR,Europe,,,1980,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2537011,CHOLERA_0000000002,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1980,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2550344,CHOLERA_0000000002,COUNTRY,COD,AFR,YEAR,Africa,,,2000,,,,,,,941,941.0,,,,2013-06-11T14:01:25+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2552525,CHOLERA_0000000002,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,1976,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
2558618,CHOLERA_0000000002,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,2005,,,,,,,11,11.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2560183,CHOLERA_0000000002,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,2010,,,,,,,95,95.0,,,,2013-06-11T14:01:25+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2565003,CHOLERA_0000000002,COUNTRY,DEU,EUR,YEAR,Europe,,,1988,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
2565643,CHOLERA_0000000002,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,1976,,,,,,,4,4.0,,,,2013-06-11T14:01:25+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
2566373,CHOLERA_0000000002,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,1997,,,,,,,50,50.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2575013,CHOLERA_0000000002,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,1965,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
2575193,CHOLERA_0000000002,COUNTRY,USA,AMR,YEAR,Americas,,,2000,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2577025,CHOLERA_0000000002,COUNTRY,BLZ,AMR,YEAR,Americas,,,1997,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2580557,CHOLERA_0000000002,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,1990,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
2587361,CHOLERA_0000000002,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,1976,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
2587385,CHOLERA_0000000002,COUNTRY,MRT,AFR,YEAR,Africa,,,1989,,,,,,,27,27.0,,,,2013-06-11T14:01:25+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
2588760,CHOLERA_0000000002,COUNTRY,RUS,EUR,YEAR,Europe,,,1995,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2596430,CHOLERA_0000000002,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,1993,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2612115,CHOLERA_0000000002,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,1985,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
2619915,CHOLERA_0000000002,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,1957,,,,,,,3,3.0,,,,2013-06-11T14:01:25+02:00,1957,1957-01-01T00:00:00+01:00,1957-12-31T00:00:00+01:00
2620226,CHOLERA_0000000002,COUNTRY,WSM,WPR,YEAR,Western Pacific,,,1980,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2629014,CHOLERA_0000000002,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,2004,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2630181,CHOLERA_0000000002,COUNTRY,MEX,AMR,YEAR,Americas,,,1994,,,,,,,56,56.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
2637557,CHOLERA_0000000002,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,1961,,,,,,,474,474.0,,,,2013-06-11T14:01:25+02:00,1961,1961-01-01T00:00:00+01:00,1961-12-31T00:00:00+01:00
2652737,CHOLERA_0000000002,COUNTRY,NER,AFR,YEAR,Africa,,,2006,,,,,,,81,81.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2654225,CHOLERA_0000000002,COUNTRY,GBR,EUR,YEAR,Europe,,,2006,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2654919,CHOLERA_0000000002,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,2003,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2663895,CHOLERA_0000000002,COUNTRY,GAB,AFR,YEAR,Africa,,,2005,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2664822,CHOLERA_0000000002,COUNTRY,COD,AFR,YEAR,Africa,,,1983,,,,,,,245,245.0,,,,2013-06-11T14:01:25+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
2669618,CHOLERA_0000000002,COUNTRY,MOZ,AFR,YEAR,Africa,,,2010,,,,,,,117,117.0,,,,2013-06-11T14:01:25+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2670462,CHOLERA_0000000002,COUNTRY,SLE,AFR,YEAR,Africa,,,2013,,,,,,,32,32.0,,,,2014-08-29T13:48:52+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2682476,CHOLERA_0000000002,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2005,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2686213,CHOLERA_0000000002,COUNTRY,DZA,AFR,YEAR,Africa,,,1976,,,,,,,30,30.0,,,,2013-06-11T14:01:25+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
2690353,CHOLERA_0000000002,COUNTRY,KEN,AFR,YEAR,Africa,,,2010,,,,,,,63,63.0,,,,2013-06-11T14:01:25+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2695048,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2010,,,,,,,9,9.0,,,,2013-06-11T14:01:25+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2695781,CHOLERA_0000000002,COUNTRY,NER,AFR,YEAR,Africa,,,2000,,,,,,,38,38.0,,,,2013-06-11T14:01:25+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2700907,CHOLERA_0000000002,COUNTRY,CUB,AMR,YEAR,Americas,,,2015,,,,,,,0,0.0,,,,2016-09-16T09:37:08+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2703610,CHOLERA_0000000002,COUNTRY,POL,EUR,YEAR,Europe,,,1991,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2705347,CHOLERA_0000000002,COUNTRY,MLI,AFR,YEAR,Africa,,,2013,,,,,,,2,2.0,,,,2014-08-29T13:48:50+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2705378,CHOLERA_0000000002,COUNTRY,BDI,AFR,YEAR,Africa,,,1980,,,,,,,28,28.0,,,,2013-06-11T14:01:25+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2710600,CHOLERA_0000000002,COUNTRY,SLE,AFR,YEAR,Africa,,,2012,,,,,,,299,299.0,,,,2013-10-03T09:19:02+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2714223,CHOLERA_0000000002,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,1994,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
2717760,CHOLERA_0000000002,COUNTRY,COD,AFR,YEAR,Africa,,,1982,,,,,,,693,693.0,,,,2013-06-11T14:01:25+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
2735213,CHOLERA_0000000002,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1986,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
2735892,CHOLERA_0000000002,COUNTRY,ZAF,AFR,YEAR,Africa,,,1998,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
2736476,CHOLERA_0000000002,COUNTRY,UGA,AFR,YEAR,Africa,,,1978,,,,,,,110,110.0,,,,2013-06-11T14:01:25+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
2746504,CHOLERA_0000000002,COUNTRY,PER,AMR,YEAR,Americas,,,1997,,,,,,,29,29.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2747995,CHOLERA_0000000002,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,1970,,,,,,,3,3.0,,,,2013-06-11T14:01:25+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
2748970,CHOLERA_0000000002,COUNTRY,BFA,AFR,YEAR,Africa,,,1970,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
2756508,CHOLERA_0000000002,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,1961,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1961,1961-01-01T00:00:00+01:00,1961-12-31T00:00:00+01:00
2770797,CHOLERA_0000000002,COUNTRY,SEN,AFR,YEAR,Africa,,,1986,,,,,,,63,63.0,,,,2013-06-11T14:01:25+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
2771096,CHOLERA_0000000002,COUNTRY,SEN,AFR,YEAR,Africa,,,2005,,,,,,,458,458.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2773070,CHOLERA_0000000002,COUNTRY,PRT,EUR,YEAR,Europe,,,1981,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
2774326,CHOLERA_0000000002,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,1976,,,,,,,16,16.0,,,,2013-06-11T14:01:25+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
2777049,CHOLERA_0000000002,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,1978,,,,,,,12,12.0,,,,2013-06-11T14:01:25+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
2777627,CHOLERA_0000000002,COUNTRY,BDI,AFR,YEAR,Africa,,,2007,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2785467,CHOLERA_0000000002,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1993,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2786568,CHOLERA_0000000002,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,1996,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2794399,CHOLERA_0000000002,COUNTRY,CHL,AMR,YEAR,Americas,,,1992,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
2796297,CHOLERA_0000000002,COUNTRY,ETH,AFR,YEAR,Africa,,,1982,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
2804086,CHOLERA_0000000002,COUNTRY,MOZ,AFR,YEAR,Africa,,,1993,,,,,,,507,507.0,,,,2013-06-11T14:01:25+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2812013,CHOLERA_0000000002,COUNTRY,GHA,AFR,YEAR,Africa,,,2011,,,,,,,105,105.0,,,,2013-06-11T14:01:25+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2814912,CHOLERA_0000000002,COUNTRY,SUR,AMR,YEAR,Americas,,,1992,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
2815273,CHOLERA_0000000002,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,1977,,,,,,,780,780.0,,,,2013-06-11T14:01:25+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
2826621,CHOLERA_0000000002,COUNTRY,CRI,AMR,YEAR,Americas,,,1997,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2833208,CHOLERA_0000000002,COUNTRY,BRA,AMR,YEAR,Americas,,,1996,,,,,,,33,33.0,,,,2013-06-11T14:01:25+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2833227,CHOLERA_0000000002,COUNTRY,ZAF,AFR,YEAR,Africa,,,2002,,,,,,,32,32.0,,,,2013-06-11T14:01:25+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2845638,CHOLERA_0000000002,COUNTRY,CMR,AFR,YEAR,Africa,,,1973,,,,,,,16,16.0,,,,2013-06-11T14:01:25+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
2846813,CHOLERA_0000000002,COUNTRY,MLI,AFR,YEAR,Africa,,,1970,,,,,,,201,201.0,,,,2013-06-11T14:01:25+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
2847788,CHOLERA_0000000002,COUNTRY,COM,AFR,YEAR,Africa,,,2007,,,,,,,29,29.0,,,,2013-06-11T14:01:25+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2851917,CHOLERA_0000000002,COUNTRY,ZMB,AFR,YEAR,Africa,,,1983,,,,,,,19,19.0,,,,2013-06-11T14:01:25+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
2852597,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1955,,,,,,,7662,7662.0,,,,2013-06-11T14:01:25+02:00,1955,1955-01-01T00:00:00+01:00,1955-12-31T00:00:00+01:00
2859748,CHOLERA_0000000002,COUNTRY,TKM,EUR,YEAR,Europe,,,1997,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2865772,CHOLERA_0000000002,COUNTRY,DEU,EUR,YEAR,Europe,,,1972,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
2870702,CHOLERA_0000000002,COUNTRY,TZA,AFR,YEAR,Africa,,,1979,,,,,,,305,305.0,,,,2013-06-11T14:01:25+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
2871909,CHOLERA_0000000002,COUNTRY,BDI,AFR,YEAR,Africa,,,2009,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2891504,CHOLERA_0000000002,COUNTRY,KEN,AFR,YEAR,Africa,,,2002,,,,,,,10,10.0,,,,2013-06-11T14:01:25+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2891576,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1985,,,,,,,155,155.0,,,,2013-06-11T14:01:25+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
2905623,CHOLERA_0000000002,COUNTRY,LBR,AFR,YEAR,Africa,,,2001,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2905983,CHOLERA_0000000002,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,1991,,,,,,,19,19.0,,,,2013-06-11T14:01:25+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2910252,CHOLERA_0000000002,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,1970,,,,,,,38,38.0,,,,2013-06-11T14:01:25+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
2913005,CHOLERA_0000000002,COUNTRY,KGZ,EUR,YEAR,Europe,,,1994,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
2913369,CHOLERA_0000000002,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,1974,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
2916967,CHOLERA_0000000002,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,,1977,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
2921358,CHOLERA_0000000002,COUNTRY,ZWE,AFR,YEAR,Africa,,,2008,,,,,,,2928,2928.0,,,,2013-06-11T14:01:25+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2927652,CHOLERA_0000000002,COUNTRY,BRA,AMR,YEAR,Americas,,,1997,,,,,,,37,37.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2940255,CHOLERA_0000000002,COUNTRY,PAN,AMR,YEAR,Americas,,,1991,,,,,,,29,29.0,,,,2013-06-11T14:01:25+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
